report_date,customer_id,employee_index,country_residence,gender,age,contract_start_date,new_customer_index,seniority_months,primary_customer_status,customer_type_start_month,customer_relation_type,residence_index,foreigner_index,join_channel,deceased_index,province_name,gross_income,customer_segment,fixed_deposits,loan,credit_card_debit_card,account
2015-01-28,1047635,N,ES,V, 22,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KAT,N,PALENCIA,45925.23,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047637,N,ES,V, 22,2012-08-08,0.0,     35,1.0,1.0,A,S,N,KHD,N,VALLADOLID,144777.57,03 - UNIVERSITARIO,0,0,1,1
2015-01-28,1047639,N,ES,H, 24,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,CORDOBA,135541.2,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047640,N,ES,H, 23,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,PONTEVEDRA,,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047641,N,ES,V, 23,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,BARCELONA,129927.6,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047642,N,ES,H, 23,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHD,N,CIUDAD REAL,74504.49,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047644,N,ES,H, 23,2012-08-08,0.0,     35,1.0,1.0,A,S,N,KHE,N,SEVILLA,54432.51,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047618,N,ES,V, 26,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,BARCELONA,96947.22,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047645,N,ES,H, 26,2012-08-08,0.0,     35,1.0,1.0,A,S,N,KHE,N,"CORUÑA, A",143245.2,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047617,N,ES,H, 31,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,CORDOBA,265972.17,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047614,N,ES,V, 22,2012-08-08,0.0,     35,1.0,1.0,A,S,N,KHD,N,SALAMANCA,58136.01,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047590,N,ES,V, 23,2012-08-08,0.0,     35,1.0,1.0,A,S,N,KHD,N,ZARAGOZA,129757.5,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047592,N,ES,H, 22,2012-08-08,0.0,     35,1.0,1.0,A,S,N,KHD,N,LERIDA,53003.19,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047594,N,ES,V, 23,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,HUESCA,59611.44,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047595,N,ES,H, 23,2012-08-08,0.0,     35,1.0,1.0,A,S,N,KHE,N,"CORUÑA, A",,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047596,N,ES,V, 22,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHD,N,ASTURIAS,,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047598,N,ES,V, 24,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,CORDOBA,62342.79,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047600,N,ES,V, 23,2012-08-08,0.0,     35,1.0,1.0,A,S,N,KHD,N,CACERES,47719.38,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047602,N,ES,V, 23,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,CORDOBA,135581.31,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047603,N,ES,V, 23,2012-08-08,0.0,     35,1.0,1.0,A,S,N,KHD,N,BARCELONA,148490.73,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047605,N,ES,H, 25,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,CORDOBA,52165.47,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047608,N,ES,V, 24,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,"CORUÑA, A",81531.6,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047609,N,ES,V, 37,2012-08-08,0.0,     18,1.0,1.0,I,S,N,KAT,N,SEVILLA,73671.56999999999,02 - PARTICULARES,1,0,0,0
2015-01-28,1047610,N,ES,V, 44,2012-08-08,0.0,     35,1.0,1.0,I,S,S,KHE,N,BARCELONA,43564.86,02 - PARTICULARES,0,0,0,1
2015-01-28,1047611,N,ES,H, 23,2012-08-08,0.0,     35,1.0,1.0,A,S,N,KAT,N,ALICANTE,,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047613,N,ES,V, 28,2012-08-08,0.0,     35,1.0,1.0,A,S,N,KHE,N,CORDOBA,31082.49,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047616,N,ES,H, 23,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,"CORUÑA, A",66214.31999999999,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047589,N,ES,V, 26,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,"CORUÑA, A",,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047646,N,ES,V, 23,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,"BALEARS, ILLES",133861.68,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047648,N,ES,V, 26,2012-08-08,0.0,     35,1.0,1.0,A,S,N,KHE,N,"CORUÑA, A",81459.12,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047675,N,ES,H, 24,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,CIUDAD REAL,72744.63,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047676,N,ES,V, 23,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHD,N,GUADALAJARA,90565.5,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047678,N,ES,H, 25,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,CORDOBA,25206.33,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047679,N,ES,H, 23,2012-08-08,0.0,     35,1.0,1.0,I,S,S,KHE,N,GIRONA,95582.46,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047680,N,ES,H, 24,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,SEVILLA,66091.08,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047681,N,ES,V, 35,2012-08-08,0.0,     35,1.0,1.0,A,S,N,KHD,N,PONTEVEDRA,83486.1,02 - PARTICULARES,0,0,0,1
2015-01-28,1047683,N,ES,H, 23,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,CIUDAD REAL,,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047684,N,ES,H, 23,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,GIRONA,110922.36000000002,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047686,N,ES,H, 24,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,SEVILLA,71922.66,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047687,N,ES,H, 23,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,CORDOBA,55277.34,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047688,N,ES,H, 23,2012-08-08,0.0,     35,1.0,1.0,I,S,S,KHE,N,GIRONA,93099.9,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047690,N,ES,H, 23,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHD,N,PONTEVEDRA,101319.66,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047692,N,ES,V, 28,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,SEVILLA,90222.24,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047693,N,ES,V, 23,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,CORDOBA,67104.9,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047694,N,ES,V, 24,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,BARCELONA,389394.54,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047674,N,ES,H, 27,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,GIRONA,105883.86000000002,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047647,N,ES,H, 28,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,CORDOBA,98199.36,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047673,N,ES,H, 23,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,CORDOBA,19497.87,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047671,N,ES,H, 23,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,CORDOBA,,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047649,N,ES,V, 23,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,BARCELONA,233534.16,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047650,N,ES,V, 24,2012-08-08,0.0,     35,1.0,1.0,A,S,N,KHE,N,CORDOBA,64819.56,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047651,N,ES,V, 31,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,CORDOBA,40201.59,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047652,N,ES,H, 23,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,"CORUÑA, A",,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047653,N,ES,V, 23,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,BARCELONA,153294.3,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047654,N,ES,V, 23,2012-08-08,0.0,     35,1.0,1.0,A,S,N,KHD,N,MALAGA,158306.76,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047656,N,ES,H, 23,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,CORDOBA,57778.95,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047657,N,ES,V, 34,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,CORDOBA,134392.56,02 - PARTICULARES,0,0,0,1
2015-01-28,1047659,N,ES,H, 29,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,CORDOBA,50568.3,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047660,N,ES,V, 22,2012-08-08,0.0,     35,1.0,1.0,A,S,N,KHD,N,PALENCIA,68387.94,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047664,N,ES,H, 23,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,CORDOBA,33441.81,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047665,N,ES,V, 22,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHD,N,VALLADOLID,74738.81999999999,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047667,N,ES,H, 22,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHD,N,MURCIA,44186.82,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047669,N,ES,H, 25,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,CORDOBA,33004.23,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047670,N,ES,V, 30,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,GIRONA,80677.14,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047672,N,ES,V, 23,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,CORDOBA,43985.76,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047588,N,ES,H, 23,2012-08-08,0.0,     35,1.0,1.0,A,S,N,KHE,N,SEVILLA,72562.14,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047587,N,ES,V, 24,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,TARRAGONA,102394.56,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047586,N,ES,H, 23,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,PONTEVEDRA,53340.12,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047486,N,ES,H, 23,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,CORDOBA,,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047487,N,ES,H, 23,2012-08-08,0.0,     35,1.0,1.0,A,S,N,KHD,N,VALENCIA,55772.55,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047488,N,ES,H, 25,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,GIRONA,,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047489,N,ES,V, 26,2012-08-08,0.0,     35,1.0,1.0,A,S,N,KHE,N,"CORUÑA, A",97440.33,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047490,N,ES,V, 23,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,"CORUÑA, A",66528.9,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047491,N,ES,V, 23,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,CORDOBA,63668.7,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047492,N,ES,H, 22,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHD,N,SEVILLA,51443.97,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047494,N,ES,H, 27,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,BARCELONA,99622.68,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047495,N,ES,V, 23,2012-08-08,0.0,     35,1.0,1.0,A,S,N,KHE,N,LUGO,60951.63,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047496,N,ES,H, 23,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,JAEN,29194.620000000006,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047497,N,ES,V, 24,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,CORDOBA,72310.56,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047498,N,ES,H, 23,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,"CORUÑA, A",56177.4,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047499,N,ES,V, 24,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,GIRONA,183967.86,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047500,N,ES,V, 22,2012-08-08,0.0,     35,1.0,1.0,A,S,N,KHD,N,PONTEVEDRA,,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047502,N,ES,H, 24,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,CORDOBA,62664.78,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047485,N,ES,V, 28,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,"BALEARS, ILLES",,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047503,N,ES,H, 26,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,CORDOBA,242912.49,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047484,N,ES,H, 23,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,"CORUÑA, A",83449.70999999999,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047481,N,ES,V, 42,2012-08-08,0.0,     35,1.0,1.0,A,S,N,KFA,N,MADRID,160183.77,02 - PARTICULARES,0,0,0,0
2015-01-28,1047458,N,ES,H, 23,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,CORDOBA,60815.34,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047459,N,ES,H, 23,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,CORDOBA,30575.58,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047460,N,ES,V, 23,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,"CORUÑA, A",142079.94,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047461,N,ES,H, 40,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,CORDOBA,73996.53,02 - PARTICULARES,0,0,0,1
2015-01-28,1047462,N,ES,V, 26,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,CORDOBA,,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047463,N,ES,V, 23,2012-08-08,0.0,     35,1.0,1.0,A,S,N,KHE,N,"CORUÑA, A",38329.83,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047464,N,ES,H, 23,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,BARCELONA,175820.09999999998,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047465,N,ES,V, 24,2012-08-08,0.0,     35,1.0,1.0,A,S,N,KHE,N,OURENSE,171387.48,03 - UNIVERSITARIO,0,0,1,1
2015-01-28,1047466,N,ES,H, 24,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,CORDOBA,46988.16,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047467,N,ES,H, 23,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,CORDOBA,97842.93,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047472,N,ES,H, 23,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,GIRONA,174660.27,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047473,N,ES,V, 23,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,"CORUÑA, A",,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047474,N,ES,H, 22,2012-08-08,0.0,     35,1.0,1.0,A,S,N,KHD,N,"CORUÑA, A",72613.79999999999,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047477,N,ES,V, 23,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,CORDOBA,237599.61,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047478,N,ES,V, 24,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,"CORUÑA, A",78158.25,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047483,N,ES,H, 26,2012-08-08,0.0,     35,1.0,1.0,A,S,N,KHE,N,CORDOBA,,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047504,N,ES,H, 23,2012-08-08,0.0,     35,1.0,1.0,A,S,N,KHE,N,"CORUÑA, A",130379.97,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047505,N,ES,H, 24,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,BARCELONA,123305.25,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047506,N,ES,H, 23,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,CORDOBA,64860.21,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047549,N,ES,V, 49,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KFC,N,SEVILLA,100904.63999999998,02 - PARTICULARES,0,0,0,1
2015-01-28,1047551,N,ES,V, 38,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KFC,N,MADRID,130122.81,02 - PARTICULARES,0,0,0,1
2015-01-28,1047552,N,ES,V, 37,2012-08-08,0.0,     35,1.0,1.0,A,S,N,KFC,N,MADRID,82814.70000000001,02 - PARTICULARES,0,0,1,1
2015-01-28,1047555,,,, NA,,,     NA,,,,,,,,,,,0,0,0,1
2015-01-28,1047560,N,ES,V, 46,2012-08-08,0.0,     35,1.0,1.0,A,S,N,KFC,N,CADIZ,281143.56,02 - PARTICULARES,1,0,0,0
2015-01-28,1047563,N,ES,V, 48,2012-08-08,0.0,     35,1.0,1.0,A,S,N,KFC,N,MADRID,54298.2,02 - PARTICULARES,0,0,1,1
2015-01-28,1047565,N,ES,V, 34,2012-08-08,0.0,     35,1.0,1.0,A,S,N,KFC,N,"CORUÑA, A",239438.13,02 - PARTICULARES,0,0,0,1
2015-01-28,1047567,N,ES,V, 27,2012-08-08,0.0,     35,1.0,1.0,A,S,N,KFC,N,TOLEDO,61244.91,03 - UNIVERSITARIO,0,0,1,1
2015-01-28,1047571,N,ES,V, 38,2012-08-08,0.0,     35,1.0,1.0,A,S,N,KFC,N,BIZKAIA,,02 - PARTICULARES,0,0,0,1
2015-01-28,1047572,N,ES,H, 23,2012-08-08,0.0,     35,1.0,1.0,A,S,N,KAT,N,MADRID,205353.63,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047574,N,ES,V, 62,2012-08-08,0.0,     35,1.0,1.0,A,S,N,KAT,N,HUELVA,51329.4,02 - PARTICULARES,1,0,0,1
2015-01-28,1047579,N,ES,V, 34,2012-08-08,0.0,     35,1.0,1.0,A,S,N,KAT,N,GRANADA,58930.29,02 - PARTICULARES,0,0,0,1
2015-01-28,1047580,N,ES,H, 40,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KFC,N,CADIZ,419329.29,02 - PARTICULARES,0,0,0,1
2015-01-28,1047582,N,ES,H, 37,2012-08-08,0.0,     35,1.0,1.0,A,S,N,KFC,N,MADRID,175441.88999999998,02 - PARTICULARES,0,0,1,1
2015-01-28,1047585,N,ES,H, 23,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,CIUDAD REAL,93122.37,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047547,N,ES,V, 57,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KFC,N,"BALEARS, ILLES",,02 - PARTICULARES,0,0,0,0
2015-01-28,1047546,N,ES,V, 36,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KFC,N,GIRONA,282107.58,02 - PARTICULARES,0,0,0,1
2015-01-28,1047539,N,ES,H, 38,2012-08-08,0.0,     35,1.0,1.0,A,S,N,KFC,N,MADRID,90768.15,02 - PARTICULARES,0,0,0,1
2015-01-28,1047538,N,ES,H, 27,2012-08-08,0.0,     34,99.0,1.0,I,S,N,KFC,N,ALBACETE,,02 - PARTICULARES,0,0,0,1
2015-01-28,1047507,N,ES,H, 25,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,CORDOBA,51370.47,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047508,N,ES,H, 30,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,"CORUÑA, A",,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047510,N,ES,V, 48,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KFC,N,BARCELONA,139208.94,02 - PARTICULARES,0,0,0,1
2015-01-28,1047513,N,ES,V, 76,2012-08-08,0.0,     35,1.0,1.0,A,S,N,KAT,N,VALENCIA,120842.49,02 - PARTICULARES,0,0,1,1
2015-01-28,1047516,N,ES,H, 32,2012-08-08,0.0,     35,1.0,1.0,A,S,N,KFC,N,SEVILLA,81526.35,02 - PARTICULARES,0,0,1,1
2015-01-28,1047522,N,ES,V, 37,2012-08-08,0.0,     35,1.0,1.0,A,S,N,KFC,N,MURCIA,71679.87,02 - PARTICULARES,0,0,0,1
2015-01-28,1047523,N,ES,H, 41,2012-08-08,0.0,     35,1.0,1.0,A,S,N,KAT,N,MADRID,117871.2,02 - PARTICULARES,0,0,0,1
2015-01-28,1047252,N,ES,V, 24,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,BARCELONA,107410.35,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047524,N,ES,V, 30,2012-08-08,0.0,     35,1.0,1.0,A,S,N,KAT,N,"RIOJA, LA",169667.76,02 - PARTICULARES,0,0,1,1
2015-01-28,1047526,N,ES,H, 78,2012-08-08,0.0,     35,1.0,1.0,A,S,N,KFC,N,ASTURIAS,84655.92,02 - PARTICULARES,0,0,0,1
2015-01-28,1047527,N,ES,V, 46,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KFC,N,GRANADA,55677.66,02 - PARTICULARES,0,0,0,1
2015-01-28,1047528,N,ES,V, 32,2012-08-08,0.0,     35,1.0,1.0,A,S,N,KFC,N,MADRID,135401.55,03 - UNIVERSITARIO,0,0,1,1
2015-01-28,1047529,N,ES,V, 55,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KAT,N,MADRID,179074.13999999996,02 - PARTICULARES,0,0,0,1
2015-01-28,1047533,N,ES,H, 46,2012-08-08,0.0,     35,1.0,1.0,A,S,N,KFC,N,PONTEVEDRA,77538.99,02 - PARTICULARES,0,0,0,1
2015-01-28,1047535,N,ES,V, 36,2012-08-08,0.0,     35,1.0,1.0,A,S,N,KFC,N,MADRID,135401.55,02 - PARTICULARES,0,0,1,1
2015-01-28,1047537,N,ES,V, 37,2012-08-08,0.0,     17,1.0,1.0,A,S,N,KFC,N,CORDOBA,55833.63,02 - PARTICULARES,0,0,1,1
2015-01-28,1047525,N,ES,H, 69,2012-08-08,0.0,     35,1.0,1.0,A,S,N,KFC,N,MURCIA,221830.71,02 - PARTICULARES,0,0,0,1
2015-01-28,1047695,N,ES,H, 26,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,BARCELONA,175820.09999999998,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047251,N,ES,V, 23,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,BARCELONA,79256.45999999999,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1047249,N,ES,H, 23,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,CORDOBA,43136.55,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1046981,N,ES,V, 22,2012-08-08,0.0,     35,1.0,1.0,A,S,N,KHD,N,OURENSE,99485.07,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1046983,N,ES,V, 24,2012-08-08,0.0,     35,1.0,1.0,A,S,S,KHE,N,BARCELONA,219138.27,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1046984,N,ES,H, 23,2012-08-08,0.0,     35,1.0,1.0,A,S,N,KHE,N,JAEN,60210.27,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1046985,N,ES,H, 24,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,BARCELONA,195406.17,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1046986,N,ES,V, 23,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,CASTELLON,54804.39,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1046987,N,ES,V, 27,2012-08-08,0.0,     35,1.0,1.0,A,S,N,KHE,N,TARRAGONA,102863.13,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1046988,N,ES,H, 32,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,TOLEDO,36070.68,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1046989,N,ES,H, 25,2012-08-08,0.0,     35,1.0,1.0,A,S,N,KHE,N,BARCELONA,112275.15,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1046990,N,ES,H, 22,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHD,N,GIRONA,119234.1,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1046992,N,ES,H, 23,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,VALENCIA,45783.57,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1046993,N,ES,V, 25,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,SALAMANCA,171810.18,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1046995,N,ES,H, 24,2012-08-08,0.0,     35,1.0,1.0,I,S,N,KHE,N,BARCELONA,133015.05,03 - UNIVERSITARIO,0,0,0,1
