employee_index,country_residence,gender,age,contract_length,new_customer_index,seniority_months,primary_customer_status,customer_type_start_month,customer_relation_type,residence_index,foreigner_index,join_channel,deceased_index,province_name,gross_income,customer_segment,fixed_deposits,loan,credit_card_debit_card,account
N,ES,V,32.0,866.0,0.0,     34,1.0,1.0,I,S,N,KFC,N,PONTEVEDRA,112701.48,02 - PARTICULARES,0,0,0,1
N,ES,H,25.0,863.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,CADIZ,129926.91,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,24.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,PONTEVEDRA,79604.79000000001,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,27.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,MALAGA,120968.13,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,866.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,PONTEVEDRA,126266.04,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,22.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,LEON,75764.73,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,866.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,"CORUÑA, A",118743.96,03 - UNIVERSITARIO,0,0,1,1
N,ES,H,23.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,"CORUÑA, A",124303.77,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,866.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,LUGO,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,"CORUÑA, A",86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,866.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,PONTEVEDRA,130250.7,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,26.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,LUGO,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,22.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,"CORUÑA, A",368775.78,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,PONTEVEDRA,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,866.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,"CORUÑA, A",85439.28,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,24.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,LEON,63181.89,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,28.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,"CORUÑA, A",66850.02,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,22.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,"CORUÑA, A",86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,866.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,"CORUÑA, A",147032.52,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,PONTEVEDRA,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,25.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,LUGO,38627.88,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,22.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,"CORUÑA, A",86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,30.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,MURCIA,68352.45000000001,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,29.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,MURCIA,80435.45999999999,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,24.0,866.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,CACERES,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,29.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,MURCIA,48978.42,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,33.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,ALICANTE,62394.99000000001,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,26.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,ALMERIA,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,26.0,866.0,0.0,     34,1.0,1.0,A,S,S,KHE,N,MURCIA,65964.0,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,866.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,PONTEVEDRA,696207.12,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,30.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,MURCIA,73157.25,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,26.0,866.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,MURCIA,58047.51,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,24.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,MURCIA,59553.9,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,PONTEVEDRA,191785.41,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,25.0,866.0,0.0,     33,99.0,1.0,A,S,N,KHE,N,GRANADA,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,25.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,MURCIA,50731.98,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,30.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,ALBACETE,61481.4,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,866.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,PONTEVEDRA,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,28.0,866.0,0.0,     32,1.0,1.0,I,S,N,KHE,N,MURCIA,102247.88999999998,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,24.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,ALICANTE,79105.31999999999,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,25.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,"CORUÑA, A",86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,25.0,866.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,"CORUÑA, A",86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,863.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,PONTEVEDRA,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,863.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,PONTEVEDRA,117329.43,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,24.0,863.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,PONTEVEDRA,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,863.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,PONTEVEDRA,379436.49,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,863.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,"CORUÑA, A",126833.88,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,863.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,PONTEVEDRA,179566.86000000004,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,25.0,863.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,AVILA,65433.69,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,863.0,0.0,     34,99.0,1.0,A,S,N,KHE,N,PONTEVEDRA,86740.65,03 - UNIVERSITARIO,0,0,0,0
N,ES,V,28.0,863.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,SEVILLA,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,863.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,PONTEVEDRA,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,25.0,863.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,PONTEVEDRA,95745.33,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,863.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,OURENSE,104429.82,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,26.0,863.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,"CORUÑA, A",86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,863.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,PONTEVEDRA,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,863.0,0.0,     34,1.0,1.0,I,S,S,KHE,N,PONTEVEDRA,59104.31999999999,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,863.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,"CORUÑA, A",98473.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,27.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,"CORUÑA, A",57231.81,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,37.0,863.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,PONTEVEDRA,86740.65,02 - PARTICULARES,0,0,0,1
N,ES,H,25.0,863.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,PONTEVEDRA,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,24.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,OURENSE,91736.97,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,26.0,866.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,LEON,65242.68000000001,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,27.0,866.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,"CORUÑA, A",86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,866.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,LUGO,98736.09,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,95.0,866.0,0.0,     34,1.0,1.0,A,S,N,KAT,N,CANTABRIA,160648.23,02 - PARTICULARES,0,0,1,1
N,ES,V,13.0,864.0,0.0,     34,1.0,1.0,A,S,N,KFC,N,MADRID,168199.86000000002,02 - PARTICULARES,0,0,0,1
N,ES,V,25.0,863.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,PONTEVEDRA,164326.34999999998,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,863.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,PONTEVEDRA,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,863.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,BURGOS,108877.11000000002,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,24.0,863.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,PONTEVEDRA,143544.54,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,22.0,863.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,PONTEVEDRA,81869.52,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,863.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,PONTEVEDRA,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,863.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,PONTEVEDRA,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,863.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,PONTEVEDRA,86928.33,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,27.0,863.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,SEGOVIA,120716.91,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,863.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,PONTEVEDRA,204460.83,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,31.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,MURCIA,77228.61,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,26.0,866.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,LEON,86568.20999999999,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,29.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,ALICANTE,76273.11,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,PONTEVEDRA,131671.86000000002,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,866.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,ZAMORA,101157.21,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,866.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,VALENCIA,110716.32,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,34.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,PONTEVEDRA,308759.34,02 - PARTICULARES,0,0,0,1
N,ES,H,26.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,BADAJOZ,58225.47,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,24.0,866.0,0.0,     34,1.0,1.0,I,S,S,KHE,N,MALAGA,36061.2,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,24.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,SALAMANCA,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,866.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,SALAMANCA,98074.86,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,22.0,866.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,CACERES,80529.87,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,32.0,866.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,CASTELLON,86740.65,03 - UNIVERSITARIO,0,0,1,1
N,ES,H,23.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,MURCIA,114255.93,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,24.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,MURCIA,48564.09,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,28.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,ALICANTE,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,25.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,MURCIA,77926.53,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,MALAGA,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,866.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,SALAMANCA,96514.59,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,27.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,PONTEVEDRA,118553.58,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,24.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,"CORUÑA, A",262061.67,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,SALAMANCA,80310.63,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,27.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,PONTEVEDRA,79395.03,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,MALAGA,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,24.0,866.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,ASTURIAS,113087.61000000002,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,26.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,PONTEVEDRA,120382.23,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,22.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,SALAMANCA,88738.08,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,MALAGA,47850.51,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,PONTEVEDRA,97721.76,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,46.0,866.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,BURGOS,86740.65,02 - PARTICULARES,0,0,0,1
N,ES,H,27.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,PONTEVEDRA,269135.34,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,25.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,MALAGA,143484.12,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,24.0,866.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,SALAMANCA,87579.09,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,866.0,0.0,     34,1.0,1.0,A,S,N,KHD,N,PONTEVEDRA,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,AVILA,70847.81999999999,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,MELILLA,82621.70999999999,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,CANTABRIA,82478.73,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,22.0,866.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,AVILA,33841.68,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,33.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,MURCIA,45102.99,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,25.0,866.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,MURCIA,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,54.0,866.0,0.0,     34,1.0,1.0,A,S,N,KAZ,N,LEON,64870.86,02 - PARTICULARES,0,0,0,1
N,ES,V,26.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,MURCIA,70740.6,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,25.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,MURCIA,34232.340000000004,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,28.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,MURCIA,90089.79,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,866.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,MURCIA,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,25.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,CORDOBA,110909.88,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,866.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,SALAMANCA,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,24.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,ALMERIA,136331.73,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,27.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,MURCIA,53873.34,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,48.0,866.0,0.0,     34,1.0,1.0,A,S,N,KAT,N,LEON,91586.49,02 - PARTICULARES,0,0,1,1
N,ES,H,25.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,MURCIA,125105.97,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,24.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,GRANADA,86496.63,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,28.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,MURCIA,102208.11000000002,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,29.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,ALICANTE,69696.51,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,27.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,MURCIA,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,24.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,MURCIA,128600.13,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,25.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,SALAMANCA,94420.56,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,866.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,SALAMANCA,112579.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,28.0,866.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,MURCIA,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,25.0,866.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,ZAMORA,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,25.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,MURCIA,144941.61000000002,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,51.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,AVILA,123250.95,02 - PARTICULARES,0,0,0,1
N,ES,H,23.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,MURCIA,100275.81,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,866.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,BADAJOZ,39395.64,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,30.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,"BALEARS, ILLES",125939.91,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,866.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,SALAMANCA,99499.05,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,22.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,BURGOS,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,22.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,SALAMANCA,43349.55,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,46.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,AVILA,63724.86,02 - PARTICULARES,0,0,0,1
N,ES,V,25.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,MURCIA,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,AVILA,94597.95,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,26.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,MADRID,285257.07,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,22.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,SALAMANCA,88292.91,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,866.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,SALAMANCA,158069.46,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,29.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,GRANADA,113356.62,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,26.0,866.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,MURCIA,233695.83,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,27.0,862.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,ALICANTE,56970.3,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,863.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,LUGO,118735.92,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,863.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,MALAGA,70236.45000000001,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,35.0,863.0,0.0,     34,1.0,1.0,A,S,S,KAT,N,BARCELONA,86740.65,02 - PARTICULARES,0,0,1,1
N,ES,H,24.0,863.0,0.0,     34,1.0,1.0,A,S,N,KFC,N,MADRID,159878.73,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,27.0,863.0,0.0,     34,1.0,1.0,A,S,N,KHD,N,PALENCIA,81819.69,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,27.0,863.0,0.0,     34,1.0,1.0,A,S,N,KHD,N,BURGOS,152062.47,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,25.0,863.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,MADRID,104248.17,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,40.0,863.0,0.0,     34,1.0,1.0,A,S,N,KAZ,N,JAEN,83822.64,02 - PARTICULARES,0,0,1,1
N,ES,V,5.0,735.0,0.0,     30,1.0,1.0,A,S,N,KFA,N,MADRID,85233.6,02 - PARTICULARES,0,0,0,1
N,ES,V,28.0,863.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,"CORUÑA, A",113416.08,03 - UNIVERSITARIO,0,0,1,1
N,ES,V,30.0,863.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,LUGO,67556.06999999999,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,863.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,OURENSE,86805.66,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,863.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,"CORUÑA, A",58946.79,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,863.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,"CORUÑA, A",86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,863.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,PONTEVEDRA,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,25.0,863.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,LUGO,50316.69,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,37.0,863.0,0.0,     34,1.0,1.0,A,S,N,KFC,N,"CORUÑA, A",123858.21,02 - PARTICULARES,0,0,0,1
N,ES,H,23.0,863.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,PONTEVEDRA,60155.49000000001,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,44.0,863.0,0.0,     34,1.0,1.0,A,S,N,KFC,N,BIZKAIA,86740.65,02 - PARTICULARES,0,0,0,1
N,ES,H,40.0,863.0,0.0,     34,1.0,1.0,A,S,S,KAT,N,MALAGA,76152.48,02 - PARTICULARES,0,0,1,1
N,ES,H,77.0,863.0,0.0,     34,1.0,1.0,A,S,N,KFC,N,BARCELONA,1782931.35,02 - PARTICULARES,0,0,0,1
N,ES,H,22.0,863.0,0.0,     34,1.0,1.0,A,S,N,KAT,N,MADRID,105662.82,03 - UNIVERSITARIO,0,0,1,1
N,ES,V,35.0,863.0,0.0,     34,1.0,1.0,A,S,N,KFC,N,HUELVA,78832.65,02 - PARTICULARES,0,0,1,1
N,ES,H,36.0,630.0,0.0,     34,1.0,1.0,A,S,N,KFC,N,HUELVA,78832.65,02 - PARTICULARES,0,0,0,0
N,ES,H,26.0,863.0,0.0,     34,1.0,1.0,A,S,N,KFC,N,"CORUÑA, A",99137.52,02 - PARTICULARES,1,0,0,1
N,ES,V,47.0,863.0,0.0,     34,1.0,1.0,A,S,N,KFC,N,BARCELONA,111673.68,02 - PARTICULARES,0,0,1,1
N,ES,H,47.0,833.0,0.0,     34,1.0,1.0,A,S,N,KFC,N,BARCELONA,111673.68,02 - PARTICULARES,0,0,1,1
