category,cost,clicks,leads,orders,revenue
social,9.2567,46,1,7,323.1309
search,0.9879,78,2,0,0.0
jkl,0.0119,0,0,0,0.0
jkl,3.4813,34,0,10,673.8192
social,0.458,22,0,0,0.0
influencer,1.449,104,2,17,1086.1302
jkl,3.2941,44,1,20,1656.4397
social,1.6197,2,0,2,990.4229
social,0.0013,0,0,0,0.0
search,56440.3,5409,90,11,84183.0
social,2.6961,154,3,2,111.6603
influencer,15.2181,106,2,44,4018.9687
social,3.4261,30,0,7,319.3341
jkl,0.0058,0,0,0,0.0
jkl,1.8208,45,1,0,0.0
influencer,0.2663,0,0,0,0.0
jkl,0.0104,0,0,0,0.0
jkl,0.0006,0,0,0,0.0
jkl,0.8721,13,0,1,54.8618
influencer,0.0016,0,0,0,0.0
social,0.0011,0,0,0,0.0
jkl,1.256,10,0,4,1153.841
social,7.7226,118,2,19,824.1305
search,0.0019,0,0,0,0.0
search,0.0128,1,0,0,0.0
search,0.4183,13,0,0,0.0
social,0.3218,2,0,0,0.0
influencer,25.4945,146,3,32,1405.9647
search,4.3755,262,6,0,0.0
social,1487.47,66,3,1,4461.0
jkl,0.0544,0,0,0,0.0
social,1.6558,102,2,1,26.9652
social,484.8313,1783,46,1270,65203.5838
influencer,0.0482,0,0,0,0.0
jkl,0.006,0,0,0,0.0
search,7.7982,42,1,12,769.0609
search,0.0563,0,0,0,0.0
search,1.2113,41,1,0,0.0
influencer,0.3013,3,0,0,0.0
social,0.0478,0,0,0,0.0
social,2.1535,128,2,0,0.0
search,0.2989,18,0,0,0.0
jkl,0.0275,0,0,0,0.0
social,5.0799,42,0,3,371.4904
influencer,1.7608,12,0,3,163.318
jkl,0.9087,18,0,0,0.0
influencer,0.0558,1,0,0,0.0
search,2.9404,22,0,2,58.5481
jkl,27.8467,483,12,180,10808.6539
influencer,0.4398,8,0,1,5.5056
search,0.2851,18,0,0,0.0
search,0.029,0,0,0,0.0
jkl,0.0581,2,0,0,0.0
social,0.0041,0,0,0,0.0
social,161.049,678,15,733,36758.7297
jkl,1.6524,51,1,0,0.0
influencer,0.4149,4,0,2,33.9789
social,0.0108,0,0,0,0.0
social,9.7808,517,12,8,699.7147
jkl,0.0068,0,0,0,0.0
social,0.2534,4,0,2,210.2022
search,0.1274,4,0,1,192.1926
social,13.3831,118,3,20,1536.1598
search,0.0295,0,0,0,0.0
search,0.0657,6,0,0,0.0
influencer,0.1263,1,0,0,0.0
social,1.1376,40,1,0,0.0
jkl,0.1316,0,0,0,0.0
search,0.0103,1,0,0,0.0
search,0.0002,1,0,0,0.0
influencer,308572.0,12003,412,79,393499.0
social,0.0486,206,4,0,3.6109
social,28.5648,348,9,49,3300.9995
social,1.3072,14,0,1,20.5502
search,1.359,102,2,0,0.0
jkl,0.0195,0,0,0,0.0
social,0.1506,0,0,0,0.0
social,20.2274,84,2,36,1221.7714
social,3.2985,154,4,25,688.1758
search,0.174,8,0,0,0.0
jkl,0.4983,4,0,0,0.0
search,2.6115,83,2,0,0.0
jkl,3.3134,23,0,5,87.7637
search,1.8543,22,0,0,0.0
search,0.9643,91,2,0,0.0
jkl,0.0098,0,0,0,0.0
search,0.2788,25,0,0,0.0
,0.0064,0,0,0,0.0
jkl,15.2579,242,6,70,5145.1125
influencer,26.0474,571,15,5,243.676
jkl,6.1862,66,1,55,2114.4308
search,0.0638,1,0,0,0.0
social,0.0185,0,0,0,0.0
influencer,0.818,2,0,6,102.4699
influencer,1.6328,35,0,0,0.0
jkl,0.0142,0,0,0,0.0
social,0.0712,0,0,0,0.0
influencer,0.7491,37,0,0,0.0
social,0.0059,0,0,0,0.0
jkl,0.0015,0,0,0,0.0
search,1.4582,51,1,0,0.0
search,0.0213,3,0,1,17.2718
influencer,0.0157,0,0,0,0.0
influencer,2.716,35,0,1,74.1031
social,0.0136,0,0,0,0.0
influencer,0.1483,0,0,0,0.0
social,1.0306,16,0,6,650.7249
jkl,0.0015,0,0,0,0.0
jkl,0.0003,0,0,0,0.0
social,0.2474,3,0,0,0.0
social,6.5537,315,8,9,220.9359
search,1.0561,12,0,1,84.4614
social,0.2855,18,0,0,0.0
jkl,0.2437,5,0,0,0.0
jkl,0.0208,0,0,0,0.0
search,1.0448,6,0,0,0.0
influencer,0.0229,0,0,0,0.0
jkl,0.0578,0,0,0,0.0
social,0.1094,2,0,1,54.2764
search,0.0044,1,0,0,0.4079
social,9.4396,127,3,17,1661.7661
influencer,0.0147,0,0,0,0.0
social,48.2986,184,4,251,11432.2684
search,1.2399,10,0,0,0.0
influencer,39.3212,909,20,205,9196.0747
social,16.9937,125,3,11,719.372
jkl,0.0482,1,0,0,0.0
social,0.2499,4,0,0,0.0
jkl,0.7728,25,0,0,0.0
search,1.9538,16,0,9,518.3107
influencer,2.1059,8,0,4,1312.972
social,0.7599,15,0,7,1864.6591
social,2.571,149,3,0,0.0
jkl,0.0018,0,0,0,0.0
social,8.2816,368,8,6,150.3687
social,0.0001,0,0,0,0.0
influencer,0.3774,1,0,8,89.6785
search,0.0698,1,0,0,0.0
influencer,2.0654,61,1,8,188.8984
search,17.9278,115,3,22,1739.762
social,16.6353,158,3,28,1735.5801
,0.0008,0,0,0,0.0
jkl,0.0267,1,0,0,0.0
social,2.0172,93,2,0,0.0
search,0.0346,0,0,0,0.0
social,177.8469,767,19,872,38040.4939
influencer,0.0012,0,0,0,0.0
social,1.9556,95,2,0,0.0
jkl,0.1112,1,0,0,0.0
search,0.2527,33,0,0,0.0
influencer,1.9762,10,0,0,0.0
search,1.8742,62,1,0,0.0
search,0.4726,11,0,13,272.2992
influencer,0.1823,9,0,0,0.0
social,1.9451,67,1,3,312.2003
search,23.7736,123,3,73,2803.8858
jkl,8.8273,100,2,63,3430.3446
search,0.0053,0,0,0,0.0
social,0.3604,7,0,0,0.0
influencer,0.0766,1,0,0,0.0
jkl,0.0023,0,0,0,0.0
search,2.5477,30,0,3,179.2006
social,0.0537,0,0,0,0.0
search,0.0175,0,0,0,0.0
social,3661.53,2695,14,1,5958.0
search,0.3029,5,0,0,0.0
jkl,0.1431,0,0,0,0.0
social,10.8478,132,3,15,502.3345
social,7.5582,54,1,5,390.3263
social,5.2323,224,5,2,117.9492
social,0.0039,0,0,0,0.0
search,0.0767,6,0,0,0.0
media,225274.0,25190,504,76,236056.0
social,3.1057,32,0,0,0.0
jkl,0.016,0,0,0,0.0
jkl,0.0318,0,0,0,0.0
search,2.1672,12,0,4,209.4884
,0.0016,0,0,0,0.0
social,0.385,3,0,0,0.0
social,2.0928,97,2,1,53.1065
social,5.0665,49,1,2,107.1162
social,11.4468,108,2,17,1445.4912
social,0.3592,5,0,0,0.0
social,0.4371,11,0,0,0.0
jkl,0.0075,0,0,0,0.0
social,119.6838,628,15,367,16023.7695
jkl,9.7458,139,3,184,6078.6369
search,0.0028,0,0,0,0.0
jkl,0.0006,0,0,0,0.0
search,0.0265,0,0,0,0.0
social,46.8312,2063,53,29,1917.9422
jkl,0.7028,2,0,6,129.8521
search,1.1362,46,1,0,0.0
,0.0016,0,0,0,0.0
jkl,0.5129,19,0,1,25.677
social,0.0123,1,0,0,0.0
jkl,0.0144,0,0,0,0.0
social,0.9497,5,0,9,611.5566
influencer,0.0629,0,0,0,0.0
search,0.034,0,0,0,0.0
jkl,0.2377,1,0,0,0.0
influencer,0.9341,2,0,0,0.0
social,0.6212,49,1,0,0.0
social,0.0304,0,0,0,0.0
search,0.097,6,0,0,0.0
jkl,0.1285,4,0,0,0.0
search,0.0039,0,0,0,0.0
influencer,0.0288,0,0,0,0.0
search,9.9378,44,1,19,1025.62
influencer,0.2175,3,0,0,0.0
social,1.9639,9,0,3,228.2896
influencer,0.272,1,0,0,0.0
search,0.0536,0,0,0,0.0
social,0.8039,20,0,0,0.0
jkl,0.0003,0,0,0,0.0
jkl,0.0202,0,0,0,0.0
search,0.011,0,0,0,0.0
,0.0008,0,0,0,0.0
social,5.8016,27,0,34,1780.801
influencer,0.0193,0,0,0,0.0
search,1.0704,3,0,0,0.0
social,0.2879,6,0,0,0.0
social,0.0257,4,0,0,0.0
search,0.3319,2,0,0,0.0
influencer,2.2707,27,0,1,31.1868
search,0.1489,3,0,0,0.0
social,3.6579,33,0,1,35.9217
influencer,25.3205,128,3,51,2224.656
jkl,0.018,0,0,0,0.0
jkl,0.0025,0,0,0,0.0
social,0.0014,0,0,0,0.0
influencer,1.8361,86,1,5,1076.7638
social,0.492,0,0,5,125.4501
jkl,0.3841,4,0,1,14.1537
social,1.0005,36,0,0,0.0
social,1.068,9,0,0,0.0
influencer,1.5725,45,1,0,0.0
influencer,172.201,1251,30,782,38921.5865
social,9.2137,503,13,4,719.038
influencer,0.0162,0,0,0,0.0
jkl,0.005,0,0,0,0.0
search,0.4161,19,0,0,0.0
jkl,0.0011,0,0,0,0.0
social,9.42,112,2,7,818.7935
search,22.1733,225,6,99,4844.4999
jkl,7.7539,71,1,21,884.0143
social,0.0013,0,0,0,0.0
social,0.6318,24,0,0,0.0
social,10104.9,1197,6,1,981.0
search,0.1738,7,0,0,0.0
social,0.0026,0,0,0,0.0
social,117.7142,922,22,715,31948.3615
influencer,1.4028,19,0,0,0.0
social,2.0243,31,0,4,256.7106
social,11.5551,114,2,14,687.069
search,1.1892,30,0,10,447.4477
jkl,0.0284,0,0,0,0.0
social,6.0814,30,0,2,108.5019
influencer,1.6084,79,2,0,0.0
social,4.5101,41,1,4,616.478
social,1.2314,23,0,0,0.0
search,0.0244,0,0,0,0.0
search,0.0161,1,0,0,0.0
search,1.697,22,0,7,412.0255
jkl,0.0218,0,0,0,0.0
jkl,0.004,0,0,0,0.0
social,0.5725,32,0,1,89.3274
social,2.9362,28,0,0,0.0
influencer,0.1789,0,0,1,2.9954
jkl,0.0041,0,0,0,0.0
influencer,14.9966,314,8,2,388.6468
social,1.649,82,2,1,63.7018
social,0.4375,5,0,0,0.0
social,0.0025,0,0,0,0.0
jkl,0.165,1,0,0,0.0
jkl,3.1987,145,3,2,129.603
influencer,11.3386,154,4,13,1143.5106
jkl,0.0075,0,0,0,0.0
jkl,0.002,0,0,0,0.0
influencer,0.8535,55,1,0,0.0
search,0.0003,0,0,0,0.0
jkl,0.034,1,0,0,0.0
jkl,0.0235,0,0,0,0.0
jkl,0.4982,6,0,3,117.4794
influencer,7.2842,32,0,14,1175.8633
search,0.0389,0,0,0,0.0
search,0.0139,0,0,0,0.0
search,0.7716,14,0,4,89.3334
influencer,8.2454,89,2,3,134.0574
search,16.3208,101,2,63,3886.7557
search,17.447,976,25,17,1092.7151
influencer,2.8284,40,1,0,0.0
influencer,0.0042,2,0,0,0.0
jkl,0.1656,0,0,0,0.0
search,0.8308,40,1,0,0.0
social,0.7884,48,1,0,0.0
jkl,5.6397,58,1,51,1468.6831
search,0.5601,72,1,0,0.0
search,2.2597,124,3,0,0.0
social,2.5393,156,4,2,69.9102
jkl,0.007,0,0,0,0.0
social,0.0005,0,0,0,0.0
jkl,0.003,0,0,0,0.0
social,44.0355,2224,53,38,2641.6866
influencer,0.0003,0,0,0,0.0
jkl,0.0214,0,0,0,0.0
social,4.9641,32,0,6,1833.0731
social,6.1436,49,1,28,1822.8962
jkl,0.0046,0,0,0,0.0
jkl,0.002,0,0,0,0.0
influencer,0.1842,5,0,0,0.0
jkl,19.3885,347,8,133,9160.7562
jkl,0.0008,0,0,0,0.0
jkl,0.0099,0,0,0,0.0
influencer,0.9757,11,0,0,0.0
social,0.5527,1,0,0,0.0
jkl,0.0121,0,0,0,0.0
jkl,0.09,7,0,0,0.0
jkl,0.0067,0,0,0,0.0
jkl,0.0656,2,0,0,0.0
social,2.3438,116,2,0,0.0
search,10.0333,1037,25,8,1123.5822
social,0.017,0,0,0,0.0
jkl,0.029,1,0,0,0.0
search,1.4738,10,0,0,0.0
influencer,8.6543,30,0,36,3402.8071
influencer,25.4548,557,14,286,13433.4995
search,0.0946,0,0,0,0.0
social,0.4767,44,1,0,0.0
influencer,235.6763,2999,68,1725,78196.2998
search,0.5087,18,0,0,0.0
social,0.4232,15,0,3,336.5555
influencer,0.1639,3,0,1,49.805
jkl,0.003,0,0,0,0.0
social,34.3259,351,9,46,3082.4833
social,4.7214,283,6,1,36.3581
influencer,13.8148,187,4,49,3186.2213
social,42.975,2887,67,32,1295.2089
jkl,0.0045,0,0,0,0.0
search,0.8529,83,2,1,13.9388
influencer,0.1712,0,0,0,0.0
social,2.4182,51,1,7,278.76
influencer,27.217,153,3,75,2696.4515
influencer,24.892,599,16,223,10011.8291
social,0.0035,0,0,0,0.0
jkl,0.2248,21,0,0,0.0
social,1.0515,70,1,0,0.0
search,2.1121,28,0,4,129.1918
influencer,226.8237,3160,73,1821,83138.6178
influencer,4.4553,113,2,3,853.2068
jkl,0.002,0,0,0,0.0
media,427922.0,20997,796,119,471240.0
jkl,0.1827,1,0,0,0.0
jkl,1.2866,32,0,3,52.5512
influencer,0.0846,0,0,0,0.0
social,1.0562,18,0,4,186.1681
jkl,0.0022,0,0,0,0.0
jkl,0.003,0,0,0,0.0
jkl,0.0015,0,0,0,0.0
search,0.405,9,0,0,0.0
jkl,0.0263,2,0,0,0.0
social,0.1579,15,0,1,60.073
search,81.6476,416,11,95,4744.5628
social,11.2145,122,3,11,1116.5192
social,0.0143,2,0,0,0.0
social,0.0278,0,0,0,0.0
search,2.7658,12,0,3,260.4819
search,0.8452,10,0,1,17.0504
jkl,0.01,0,0,0,0.0
social,2.9379,27,0,7,69.8843
influencer,6.4352,82,1,22,1738.3914
social,0.0157,0,0,0,0.0
social,1.9879,177,4,0,0.0
search,0.0048,0,0,0,0.0
social,27.2151,167,4,59,3982.5388
search,0.9509,37,0,0,0.0
social,3.306,82,2,5,218.937
influencer,1.7822,25,0,0,0.0
social,0.4592,4,0,0,0.0
influencer,0.2536,3,0,0,0.0
search,0.1689,2,0,0,0.0
social,31.0168,129,3,46,2064.2763
search,0.1595,9,0,0,0.0
influencer,11.1989,62,1,27,958.532
social,2.2294,172,4,1,313.813
influencer,15.3058,1393,36,5,400.0319
jkl,0.002,0,0,0,0.0
social,24.9277,134,3,46,2969.9616
jkl,4.1172,48,1,9,1175.5657
jkl,0.0107,0,0,0,0.0
search,1.3838,62,1,3,85.4633
search,0.3813,4,0,0,0.0
search,34.4847,212,5,82,5715.9599
social,2.2259,184,4,4,1008.4999
search,0.9757,36,0,0,0.0
search,0.0533,1,0,0,0.0
jkl,0.0022,0,0,0,0.0
social,0.0724,3,0,0,0.0
jkl,0.0006,0,0,0,0.0
social,3.5911,228,5,2,93.1334
jkl,0.001,0,0,0,0.0
social,1.7152,110,2,2,181.6443
social,248.3015,1094,25,621,27491.7953
search,1.3996,17,0,1,70.1936
search,0.1343,1,0,1,47.1867
search,15.3935,99,2,19,1423.7894
jkl,0.3652,12,0,1,34.5282
jkl,0.0003,0,0,0,0.0
social,2.3974,6,0,3,285.8569
social,0.0206,1,0,0,0.0
jkl,0.1229,1,0,9,473.3285
jkl,3.8273,33,0,18,1541.6556
search,0.1312,11,0,0,0.0
,0.0032,0,0,0,0.0
jkl,0.017,0,0,0,0.0
jkl,0.2367,1,0,0,0.0
search,5.9652,39,0,35,1367.2817
influencer,0.6819,11,0,1,43.5258
search,0.8895,32,0,0,0.0
social,18.2768,127,3,10,815.6533
influencer,4.3603,39,1,3,255.4107
influencer,1.4888,20,0,1,30.639
search,0.5752,26,0,0,0.0
influencer,0.0199,0,0,0,0.0
influencer,0.5755,11,0,0,0.0
search,0.3327,10,0,0,0.0
jkl,0.1071,0,0,0,0.0
jkl,10.118,138,3,133,5255.1197
social,0.0919,0,0,0,0.0
influencer,2.1205,58,1,0,0.0
jkl,0.5075,8,0,0,0.0
jkl,0.0081,0,0,0,0.0
jkl,0.0182,1,0,0,0.0
social,0.0066,0,0,0,0.0
jkl,0.0006,0,0,0,0.0
search,6.7448,34,0,7,563.1452
social,2.6338,31,0,5,385.0224
jkl,4.0059,66,1,38,1749.3366
social,0.6838,27,0,0,0.0
influencer,0.5152,8,0,0,0.0
search,0.1681,0,0,0,0.0
influencer,0.2423,2,0,0,0.0
influencer,353.8064,3716,88,1332,54114.7736
influencer,46.7762,1325,32,361,14883.7289
influencer,0.011,0,0,0,0.0
influencer,40.009,690,16,330,16101.5424
social,76.4542,331,8,319,13997.8728
social,1.5051,80,2,0,0.0
search,1.2143,45,1,0,0.0
social,0.0635,0,0,0,0.0
social,0.1382,11,0,0,0.0
social,59.9601,393,8,298,15022.9973
search,0.2856,11,0,0,0.0
search,0.7657,4,0,0,0.0
social,47.7156,2537,57,34,8796.785
,0.002,0,0,0,0.0
jkl,0.8089,6,0,0,0.0
influencer,0.0388,1,0,0,0.0
jkl,0.0076,0,0,0,0.0
search,4.4471,260,6,5,278.0788
influencer,0.5709,40,1,0,0.0
jkl,0.0007,0,0,0,0.0
jkl,0.0017,0,0,0,0.0
social,0.4174,13,0,7,455.565
social,32.1949,2317,57,36,2397.8252
influencer,0.7755,1,0,0,0.0
social,0.0159,0,0,0,0.0
search,0.2226,5,0,0,0.0
social,3.8354,40,1,0,0.0
jkl,0.0523,0,0,0,0.0
search,0.5596,8,0,0,0.0
influencer,1.315,54,1,0,0.0
influencer,4.2985,45,1,8,650.7556
influencer,0.006,0,0,0,0.0
jkl,0.0031,1,0,0,0.0
jkl,23.9892,310,8,117,6490.5806
jkl,0.5874,9,0,7,899.8897
social,7.5332,117,2,15,1676.0538
social,0.5785,14,0,1,5.5703
social,0.1184,0,0,0,0.0
search,0.2791,9,0,0,0.0
social,0.3899,35,0,0,0.0
search,0.2899,1,0,0,0.0
social,26659.9,10806,115,9,53523.0
social,0.4807,7,0,6,193.1727
social,15.5158,227,5,21,1448.2021
jkl,0.0386,0,0,0,0.0
search,6.3521,60,1,51,2225.9674
jkl,0.005,0,0,0,0.0
social,0.0049,0,0,0,0.0
social,47.0555,2497,65,45,3047.2213
influencer,0.3249,9,0,0,0.0
influencer,0.3465,0,0,0,0.0
search,0.112,6,0,3,121.98
,0.0016,0,0,0,0.0
search,0.3447,3,0,0,0.0
jkl,0.0059,0,0,1,77.1456
search,1.5536,52,1,7,510.4599
influencer,0.1744,1,0,0,0.0
search,5.6781,67,1,19,512.1857
influencer,150.2222,865,22,837,37460.7692
social,0.1689,2,0,0,0.0
jkl,0.0006,0,0,0,0.0
search,0.2659,9,0,0,0.0
jkl,0.0045,1,0,0,0.0
influencer,32.9236,2139,57,20,994.9486
social,0.0002,0,0,0,0.0
social,2.8051,157,3,0,0.0
influencer,0.0008,0,0,0,0.0
social,0.0188,0,0,0,0.0
social,1.4689,73,1,1,75.4693
social,0.0119,0,0,0,0.0
jkl,0.003,0,0,0,0.0
influencer,2.7357,26,0,0,0.0
search,0.4217,1,0,0,0.0
social,1.3433,63,1,0,0.0
jkl,0.0038,0,0,0,0.0
search,0.7137,42,1,3,323.2916
search,0.0498,0,0,0,0.0
social,11.6854,85,2,11,384.3865
search,0.2108,2,0,0,0.0
social,7398.26,5110,102,3,5943.0
influencer,0.0019,0,0,0,0.0
influencer,4.437,71,1,1,41.7397
jkl,1.3113,27,0,7,297.1565
jkl,0.0054,0,0,0,0.0
jkl,0.5066,5,0,1,332.9389
influencer,0.613,0,0,0,0.0
social,2.9297,145,3,2,29.1636
social,0.5223,12,0,3,187.5464
social,6.3231,33,0,2,61.6398
jkl,10.3423,127,3,155,7635.9253
social,0.4097,5,0,1,39.3327
social,2.1069,86,2,1,19.0017
influencer,0.3311,3,0,0,0.0
jkl,0.987,18,0,0,0.0
influencer,8.2861,212,5,45,3153.5193
influencer,0.1968,8,0,0,0.0
influencer,0.0553,1,0,0,0.0
search,1.0594,46,1,0,0.0
social,0.0145,0,0,0,0.0
search,0.5786,19,0,0,0.0
jkl,0.0007,0,0,0,0.0
jkl,0.0169,0,0,0,0.0
social,0.7264,8,0,5,342.7557
social,1.0296,14,0,0,0.0
influencer,9.9485,143,3,0,0.0
influencer,44.1497,1154,29,370,17055.3795
jkl,0.0354,0,0,0,0.0
jkl,0.003,0,0,0,0.0
influencer,0.0012,0,0,0,0.0
search,1.6964,19,0,1,58.7655
jkl,0.0253,0,0,0,0.0
social,0.0001,0,0,0,0.0
influencer,0.002,0,0,0,0.0
jkl,0.001,0,0,0,0.0
influencer,0.0092,0,0,0,0.0
influencer,1.401,94,2,1,20.301
social,124.4215,818,19,412,25718.654
social,0.0013,0,0,0,0.0
influencer,38.6859,732,19,315,12794.394
search,0.349,0,0,1,91.8559
jkl,0.3271,0,0,0,0.0
jkl,0.0006,0,0,0,0.0
influencer,0.8419,26,0,3,141.7189
social,16.7974,140,3,29,813.3228
social,0.0239,2,0,0,0.0
search,0.8131,25,0,0,0.0
social,1.9153,41,0,14,803.0314
social,1.7147,86,2,2,97.8738
influencer,0.1123,0,0,0,0.0
influencer,10.3228,141,3,19,1068.614
jkl,0.0683,0,0,0,0.0
jkl,19.2066,371,10,158,13159.9984
jkl,0.7933,4,0,1,92.3115
jkl,0.1824,1,0,0,0.0
social,0.0106,0,0,0,0.0
jkl,0.0379,1,0,0,0.0
social,0.411,6,0,0,0.0
social,0.0143,0,0,0,0.0
social,209.1904,827,20,716,33925.4868
search,0.0296,0,0,0,0.0
search,0.2577,9,0,0,0.0
search,0.0098,0,0,0,0.0
social,0.4796,7,0,3,373.0498
influencer,0.1382,0,0,0,0.0
search,31.0779,143,3,28,2796.7281
search,0.0106,0,0,0,0.0
,0.0272,0,0,0,0.0
search,0.0004,0,0,0,0.0
social,0.2927,1,0,0,0.0
jkl,0.0045,0,0,0,0.0
search,1.4342,10,0,0,0.0
jkl,13.4435,232,5,108,6986.6576
social,2.3212,38,0,1,55.5525
social,5.9365,65,1,7,370.636
search,1.5794,51,1,0,0.0
influencer,8.4417,253,5,38,2938.5558
social,47.6149,2199,50,21,1179.8776
social,2.1446,45,1,2,323.5824
jkl,0.0167,2,0,0,0.0
influencer,2.9137,46,1,10,553.775
social,27210.4,2395,36,5,22345.0
influencer,0.3465,6,0,2,74.4663
social,3.9565,213,5,0,0.0
jkl,0.603,14,0,8,791.2675
search,0.8123,47,1,0,0.0
search,0.0307,0,0,0,0.0
search,3.5066,22,0,16,703.5396
social,1.0799,43,1,0,0.0
social,0.0002,0,0,0,0.0
social,0.0024,6,0,0,0.0
influencer,18.2234,131,3,71,4011.2327
influencer,0.4635,5,0,0,0.0
jkl,0.0496,0,0,0,0.0
influencer,9.9954,161,4,0,0.0
social,0.0006,0,0,0,0.0
jkl,0.4045,8,0,2,156.4236
social,0.4029,6,0,4,293.809
social,3.1819,160,4,2,312.6909
social,39.9845,2272,59,42,2013.4845
search,2.9186,124,3,0,0.0
influencer,0.0749,1,0,0,0.0
jkl,0.0302,0,0,0,0.0
influencer,0.0736,2,0,0,0.0
search,1.0222,12,0,0,0.0
jkl,0.4149,15,0,0,0.0
influencer,0.0066,0,0,0,0.0
search,0.3551,13,0,0,0.0
jkl,1.986,33,0,0,0.0
jkl,0.2451,1,0,0,0.0
influencer,77803.8,8997,180,42,359394.0
influencer,0.6299,16,0,2,196.8278
social,0.0012,0,0,0,0.0
social,2.0575,4,0,0,0.0
jkl,0.0378,0,0,0,0.0
social,0.0032,0,0,0,0.0
jkl,0.021,0,0,0,0.0
jkl,3.36,37,0,17,1302.8231
search,0.0083,0,0,0,0.0
search,12.6902,103,2,65,4465.0408
social,6.5431,88,2,23,2380.8947
social,0.4066,7,0,2,178.3997
jkl,0.0013,0,0,0,0.0
social,0.097,2,0,0,0.0
search,9.86,56,1,64,2676.8704
,0.0008,0,0,0,0.0
jkl,0.0801,0,0,0,0.0
search,0.4892,3,0,0,0.0
social,74.6662,489,12,389,22363.6842
jkl,0.0016,0,0,0,0.0
influencer,0.0973,2,0,0,0.0
influencer,6.6968,65,1,15,607.8665
jkl,0.1414,0,0,0,0.0
search,0.5823,25,0,0,0.0
influencer,3.4838,93,2,5,834.6966
social,2857.1,297,6,1,4981.0
social,0.0003,0,0,0,0.0
social,2.9314,83,1,14,1245.0253
influencer,0.0651,1,0,0,0.0
search,0.2999,4,0,0,0.0
social,0.1626,6,0,0,0.0
search,0.006,0,0,0,0.0
jkl,0.0056,0,0,0,0.0
search,0.1444,10,0,0,0.0
jkl,2.321,24,0,2,195.9238
search,0.5034,5,0,0,0.0
social,3.4735,39,0,8,651.9484
jkl,0.003,0,0,0,0.0
search,0.6609,20,0,0,0.0
search,0.1855,1,0,0,0.0
search,0.1871,14,0,0,0.0
social,0.1724,0,0,0,0.0
social,2.2901,158,4,4,346.966
jkl,0.0026,0,0,0,0.0
influencer,0.0901,0,0,0,0.0
influencer,30801.0,4507,90,20,159620.0
search,0.0133,0,0,0,0.0
influencer,0.0518,0,0,0,0.0
influencer,0.0058,0,0,0,0.0
social,5.7507,74,1,8,828.4753
search,8.1147,383,9,7,303.2967
jkl,0.0011,0,0,0,0.0
influencer,0.6512,3,0,1,232.7468
jkl,0.006,0,0,0,0.0
jkl,12.2798,145,3,112,4777.1995
social,0.2259,17,0,0,0.0
search,0.5039,2,0,2,107.0244
search,0.1441,2,0,0,0.0
influencer,0.0904,2,0,0,0.0
jkl,0.1469,0,0,0,0.0
influencer,1.7748,18,0,1,4.9504
search,1.5463,21,0,0,0.0
jkl,0.0163,0,0,0,0.0
social,0.8477,49,1,0,0.0
social,17711.1,893,27,6,29886.0
jkl,0.0055,0,0,0,0.0
jkl,26.4055,479,12,137,8929.71
social,0.7523,37,0,0,0.0
jkl,0.0335,0,0,0,0.0
search,0.8085,40,0,0,0.0
influencer,0.5671,6,0,0,0.0
social,0.0005,0,0,0,0.0
social,9540.01,1342,27,3,17943.0
influencer,0.0846,1,0,0,0.0
search,0.8833,40,0,1,617.066
social,0.0009,0,0,0,0.0
influencer,287.8603,2533,59,1034,53158.1619
social,2.6499,147,3,0,0.0
influencer,1.9326,12,0,8,427.918
influencer,40.5081,633,14,519,22979.5222
influencer,0.0251,0,0,0,0.0
search,25.0917,186,4,150,5728.2826
influencer,6.1393,81,2,6,1096.5676
influencer,23.3992,1721,42,24,1441.1124
social,0.0499,1,0,0,0.0
jkl,0.025,0,0,0,0.0
social,2.4157,104,2,1,86.5989
search,1.1675,73,1,0,0.0
search,0.2895,3,0,1,30.0498
,0.0006,0,0,0,0.0
influencer,0.0135,0,0,0,0.0
social,33.2626,1487,33,38,2768.7496
search,0.0169,0,0,0,0.0
social,0.0022,0,0,0,0.0
search,1.419,56,1,1,61.4872
search,0.6111,13,0,0,0.0
search,0.0024,0,0,0,0.0
jkl,2.7933,28,0,20,1083.2005
social,46.6368,224,5,312,14597.8725
influencer,0.0831,0,0,0,0.0
jkl,0.0032,0,0,0,0.0
,0.0096,0,0,0,0.0
search,0.8451,13,0,1,29.2403
social,0.776,50,1,0,0.0
social,7.7799,391,9,0,0.0
jkl,0.0921,0,0,0,0.0
social,1.7305,114,2,0,0.0
influencer,0.0268,0,0,0,0.0
social,100.6187,458,11,403,18390.1045
influencer,0.4865,2,0,0,0.0
,0.0046,0,0,0,0.0
social,217.0274,788,21,320,17614.9451
search,0.1401,1,0,0,0.0
social,6.6391,320,7,5,278.8236
social,0.0011,0,0,0,0.0
jkl,0.0071,0,0,0,0.0
search,3.5991,15,0,22,927.1903
jkl,0.0003,0,0,0,0.0
jkl,0.1145,1,0,0,0.0
,0.0024,0,0,0,0.0
influencer,0.0386,0,0,0,0.0
influencer,0.748,28,0,2,23.9196
social,0.0172,2,0,0,0.0
social,95536.2,6606,132,14,69734.0
search,0.0708,2,0,0,0.0
influencer,7.0033,95,2,20,1348.4954
influencer,4.5188,167,4,42,1918.851
search,23.7987,172,4,53,2511.5558
search,0.0003,0,0,0,0.0
jkl,0.0147,0,0,0,0.0
,0.0024,0,0,0,0.0
social,4.7201,49,1,3,465.6026
