User,Card,Year,Month,Day,Time,Amount,Use Chip,Merchant Name,Merchant City,Merchant State,Zip,MCC,Errors?,Is Fraud?
2,1,2005,4,18,17:24,43.29,Swipe Transaction,-3345936507911876459,West Covina,CA,91792.0,7538,,No
500,3,2012,1,18,07:39,6.94,Swipe Transaction,-7728223526119770416,Douglassville,PA,19518.0,7538,,No
1180,2,2011,2,4,10:50,66.88,Swipe Transaction,-1007477596717646975,Marysville,OH,43040.0,3780,,No
860,1,2013,3,9,07:56,24.42,Swipe Transaction,1913477460590765860,Fontana,CA,92337.0,5300,,No
1102,1,2014,8,27,13:59,32.80,Swipe Transaction,-5467922351692495955,Warner Robins,GA,31088.0,5912,,No
265,0,2020,2,3,08:25,2.77,Chip Transaction,97032797689821735,El Paso,TX,79938.0,5411,,No
860,3,2007,11,27,06:45,24.29,Swipe Transaction,-727612092139916043,Fontana,CA,92335.0,5411,,No
1613,2,2014,2,23,08:40,53.00,Swipe Transaction,-4334232547381218591,Mesa,AZ,85202.0,5541,,No
1770,0,2019,12,1,13:57,1.38,Chip Transaction,-6571010470072147219,Trion,GA,30753.0,5499,,No
1263,4,2019,8,8,16:07,52.72,Online Transaction,8475032541207447973,ONLINE,,,4784,,No
1369,0,2013,12,3,13:29,140.00,Swipe Transaction,-4282466774399734331,Irving,TX,75060.0,4829,,No
311,4,2003,5,31,15:25,47.25,Swipe Transaction,1913477460590765860,Bozeman,MT,59718.0,5300,,No
262,2,2020,2,9,08:30,26.24,Online Transaction,7132919534969217203,ONLINE,,,4784,,No
1717,2,2019,2,19,16:09,24.29,Online Transaction,7035602569409149834,ONLINE,,,5311,,No
1110,0,2005,3,19,18:51,47.71,Swipe Transaction,5172660676430563279,Lubbock,TX,79414.0,5812,,No
240,1,2014,9,14,12:43,23.10,Swipe Transaction,-4500542936415012428,Sherman Oaks,CA,91403.0,5814,,No
1401,0,2014,3,13,11:20,21.25,Online Transaction,7035602569409149834,ONLINE,,,5311,,No
1891,2,2015,4,20,13:41,97.00,Swipe Transaction,2027553650310142703,Cleveland,OH,44120.0,5541,,No
242,2,2011,10,14,14:21,-50.00,Swipe Transaction,-1288082279022882052,Cooper,TX,75432.0,5499,,No
1547,2,2014,2,8,01:44,3.66,Swipe Transaction,4722913068560264812,Canton,MA,2021.0,5411,,No
1334,3,2010,5,1,12:31,7.36,Swipe Transaction,-1046622217034093949,Lakeville,MN,55044.0,5812,,No
1273,0,2012,4,19,09:11,24.37,Swipe Transaction,-5475680618560174533,Oceanside,CA,92057.0,5942,,No
1080,0,2000,9,20,11:32,66.92,Swipe Transaction,6181510752141427450,Merritt Island,FL,32952.0,7538,,No
980,1,2011,10,20,12:41,11.86,Swipe Transaction,-5162038175624867091,Novi,MI,48375.0,5541,,No
1006,1,2008,1,29,16:57,120.11,Swipe Transaction,-7040195761022415940,Pawling,NY,12564.0,5912,,No
1657,4,2011,9,4,21:22,44.76,Swipe Transaction,310810032486371359,Valley Center,CA,92082.0,5813,,No
1852,4,2006,1,17,20:17,32.00,Swipe Transaction,2027553650310142703,Mcalester,OK,74501.0,5541,,No
1783,0,2017,1,7,12:37,57.54,Chip Transaction,1913477460590765860,Humble,TX,77338.0,5300,,No
1478,3,2007,8,15,19:09,38.62,Online Transaction,-2088492411650162548,ONLINE,,,4784,,No
450,0,2018,4,21,21:30,77.13,Chip Transaction,-4334232547381218591,Lexington,TN,38351.0,5541,,No
1444,0,2006,11,13,11:01,80.00,Swipe Transaction,-4282466774399734331,Los Angeles,CA,90003.0,4829,,No
1280,0,2011,9,22,19:27,67.00,Swipe Transaction,2027553650310142703,Cambridge,MD,21613.0,5541,,No
657,1,2014,1,25,11:09,80.00,Swipe Transaction,-4282466774399734331,Newton Grove,NC,28366.0,4829,,No
588,3,2015,4,16,20:28,-53.00,Chip Transaction,1799189980464955940,San Antonio,TX,78230.0,5499,,No
1974,1,2018,3,23,10:57,82.38,Swipe Transaction,5817218446178736267,Hebbronville,TX,78361.0,5912,,No
374,2,2011,12,16,15:50,257.89,Online Transaction,-886027770047724904,ONLINE,,,6300,,No
119,0,2009,6,6,20:24,60.91,Swipe Transaction,4898502425580869856,Fremont,MI,49412.0,5310,,No
703,1,2009,5,29,19:25,-61.00,Swipe Transaction,1799189980464955940,Forest,VA,24551.0,5499,,No
262,1,2007,8,6,18:25,44.40,Swipe Transaction,-1046622217034093949,Olympia,WA,98516.0,5812,,No
1590,2,2002,4,2,06:58,33.42,Swipe Transaction,706166510299238548,Patterson,LA,70392.0,7538,,No
255,4,2006,6,1,15:25,-75.00,Swipe Transaction,-3573329020209088012,Emmetsburg,IA,50536.0,5541,,No
66,0,2004,7,30,10:46,4.19,Swipe Transaction,6741596295690253583,Edgewater,FL,32132.0,5411,,No
481,4,2009,1,20,15:30,106.17,Online Transaction,-2088492411650162548,ONLINE,,,4784,,No
1946,4,2016,11,5,21:01,11.36,Chip Transaction,2027553650310142703,Fresno,CA,93726.0,5541,,No
929,0,2000,7,28,06:10,150.49,Online Transaction,-5949357157231676152,ONLINE,,,4900,,No
884,1,2019,4,1,11:06,12.67,Chip Transaction,97032797689821735,Roscoe,IL,61073.0,5411,,No
648,2,2018,7,2,21:49,37.49,Chip Transaction,9188153380928211705,Charleston,WV,25312.0,4121,,No
654,0,2008,5,8,09:38,120.00,Swipe Transaction,-4282466774399734331,Sammamish,WA,98075.0,4829,,No
249,0,2015,7,3,08:38,31.06,Swipe Transaction,4281278544018160036,Oklahoma City,OK,73151.0,5411,,No
1673,1,2004,9,21,10:47,51.29,Swipe Transaction,-7906463600022877181,Tampa,FL,33617.0,7538,,No
359,0,2013,10,3,07:03,91.00,Swipe Transaction,-4334232547381218591,Avilla,IN,46710.0,5541,,No
230,1,2011,4,6,10:52,1.39,Swipe Transaction,-6571010470072147219,Rockford,IL,61107.0,5499,,No
238,4,2012,8,15,11:49,19.54,Online Transaction,170491238251862552,ONLINE,,,5193,,No
1780,2,2010,10,11,16:25,57.48,Swipe Transaction,7970351862538980583,Mendham,NJ,7945.0,7538,,No
1945,2,2014,8,17,10:23,190.16,Online Transaction,7318338187863890922,ONLINE,,,7996,,No
688,2,2014,12,15,00:16,10.90,Swipe Transaction,-8383926242937251416,Cordele,GA,31015.0,5912,,No
841,2,2001,6,14,09:43,-90.00,Swipe Transaction,1799189980464955940,Columbus,OH,43228.0,5499,,No
1780,0,2007,5,12,07:56,27.41,Swipe Transaction,-5093407228270785185,Mendham,NJ,7945.0,7210,,No
1571,3,2018,6,1,05:31,2.85,Chip Transaction,-5978890822493745758,Oceanside,CA,92057.0,5411,,No
1343,1,2015,8,29,07:29,50.51,Online Transaction,-2088492411650162548,ONLINE,,,4784,,No
1462,1,2011,6,30,10:16,2.09,Swipe Transaction,97032797689821735,Anaheim,CA,92805.0,5411,,No
392,0,2015,11,21,08:12,40.00,Chip Transaction,-4282466774399734331,Columbia,SC,29205.0,4829,,No
288,5,2010,6,26,13:56,23.45,Online Transaction,-2088492411650162548,ONLINE,,,4784,,No
1955,1,2000,9,14,12:40,71.35,Swipe Transaction,4077659362948697494,Omaha,NE,68164.0,7230,,No
910,1,2009,5,27,21:01,80.00,Swipe Transaction,-4282466774399734331,Newtown,PA,18940.0,4829,,No
1101,2,2008,2,21,16:46,26.05,Swipe Transaction,7104072324879282828,Vacaville,CA,95687.0,4121,,No
976,4,2014,10,10,09:59,5.57,Swipe Transaction,-7052069146128772826,Lake View,NY,14085.0,5814,,No
488,0,2002,12,2,17:50,2.30,Swipe Transaction,-6571010470072147219,Los Angeles,CA,90033.0,5499,,No
876,1,2016,1,9,13:58,18.39,Online Transaction,-2088492411650162548,ONLINE,,,4784,,No
1378,3,2018,1,31,08:34,56.00,Chip Transaction,2027553650310142703,Wichita,KS,67212.0,5541,,No
1185,3,2018,3,4,11:54,7.03,Chip Transaction,-5932400696776967964,Rices Landing,PA,15357.0,5812,,No
566,0,2008,10,20,10:00,2.38,Swipe Transaction,-8444845094447981609,Eastman,GA,31023.0,5912,,No
847,0,2017,5,21,17:55,32.25,Online Transaction,8744048232142204,ONLINE,,,7801,,No
580,2,2008,9,16,07:10,37.40,Swipe Transaction,-5904116920141006298,Grass Lake,MI,49240.0,5719,,No
1398,0,2010,12,6,02:10,42.03,Swipe Transaction,-3395538998277081094,Danville,IL,61832.0,5311,,No
1931,6,2013,4,15,11:27,500.57,Swipe Transaction,-7893972512267186133,Lombard,IL,60148.0,3260,,No
1410,0,2019,6,20,10:25,2.45,Chip Transaction,-1826054143756517147,Gulf Shores,AL,36542.0,5411,Bad PIN,No
1535,0,2003,3,19,11:32,6.21,Swipe Transaction,7847619186796796084,Park City,KY,42160.0,5812,,No
1398,1,2008,4,9,10:47,56.99,Swipe Transaction,-3395538998277081094,Danville,IL,61832.0,5311,Insufficient Balance,No
151,1,2015,10,31,15:59,2.97,Chip Transaction,-5475680618560174533,Tucson,AZ,85757.0,5942,,No
1549,1,2011,12,6,09:36,61.03,Online Transaction,-2088492411650162548,ONLINE,,,4784,,No
486,4,2005,5,15,09:54,3.16,Swipe Transaction,318006928645867357,Watsonville,CA,95076.0,5812,,No
58,0,2009,5,2,16:06,102.96,Online Transaction,7035602569409149834,ONLINE,,,5311,,No
1014,2,2006,9,5,22:28,24.22,Swipe Transaction,6154225274808488185,Mount Morris,NY,14510.0,5813,,No
48,0,2002,4,24,17:04,52.61,Swipe Transaction,5817218446178736267,Milwaukee,WI,53211.0,5912,,No
458,0,2012,6,9,15:56,203.07,Online Transaction,7035602569409149834,ONLINE,,,5311,,No
1035,0,2010,4,15,12:56,496.00,Swipe Transaction,-1908131910424232363,Lincoln Park,MI,48146.0,3771,,No
1133,1,2009,1,14,14:40,81.11,Online Transaction,4241336128694185533,ONLINE,,,4814,,No
879,0,2018,8,15,10:38,100.00,Swipe Transaction,-4282466774399734331,Fort Wayne,IN,46825.0,4829,,No
1816,2,2018,7,14,13:14,47.53,Chip Transaction,3635551857898739641,Bridgeton,NJ,8302.0,5310,,No
1114,0,2010,12,4,12:02,3.38,Swipe Transaction,-8573520187213865689,Bloomfield,MO,63825.0,5411,,No
161,2,2016,6,11,09:01,18.99,Chip Transaction,-7003695732500049437,Minneapolis,MN,55419.0,7538,,No
1765,0,2012,7,13,07:16,48.93,Swipe Transaction,2027553650310142703,Chilton,WI,53014.0,5541,,No
311,4,2017,12,11,01:02,15.51,Chip Transaction,1913477460590765860,Bremerton,WA,98310.0,5300,,No
1781,0,2018,7,28,07:25,34.93,Chip Transaction,7479593622964634169,Boone,NC,28607.0,5311,,No
782,1,2016,6,28,09:46,36.75,Online Transaction,-5841929396161652653,ONLINE,,,4121,,No
777,3,2007,10,20,11:17,59.25,Swipe Transaction,2027553650310142703,San Francisco,CA,94131.0,5541,,No
289,1,2011,6,8,09:41,82.38,Swipe Transaction,-1288082279022882052,Euclid,OH,44117.0,5499,,No
525,0,2018,6,30,18:19,70.68,Chip Transaction,-7127100752449014141,Pompano Beach,FL,33062.0,5300,,No
1474,3,2013,1,23,15:21,5.41,Swipe Transaction,-794809796539996541,Cookeville,TN,38501.0,5814,,No
1452,3,2015,9,5,16:16,1.13,Chip Transaction,-6571010470072147219,Los Angeles,CA,90004.0,5499,,No
1425,4,1997,6,21,21:22,40.00,Swipe Transaction,-4282466774399734331,Camillus,NY,13031.0,4829,,No
1865,3,2014,5,8,14:36,21.87,Swipe Transaction,-245178307025547046,Oswego,IL,60543.0,5311,,No
271,1,2018,2,7,09:45,1.78,Chip Transaction,-6571010470072147219,Cedar Rapids,IA,52405.0,5499,,No
1096,5,2018,11,2,16:43,10.35,Online Transaction,-6160036380778658394,ONLINE,,,4121,,No
1284,1,2016,5,8,11:58,17.76,Online Transaction,-5841929396161652653,ONLINE,,,4121,,No
1137,0,2015,8,22,16:09,18.81,Swipe Transaction,-4752064311331295725,King George,VA,22485.0,4214,,No
1150,1,2005,4,12,16:40,170.06,Swipe Transaction,-5467922351692495955,Yorba Linda,CA,92886.0,5912,,No
1625,2,2013,1,6,07:13,8.53,Swipe Transaction,2027553650310142703,Mercer,PA,16137.0,5541,,No
960,2,2018,7,5,14:14,35.81,Online Transaction,-6458444334611773637,ONLINE,,,4784,,No
1695,3,2020,1,12,08:24,39.16,Chip Transaction,8904499162096845667,Gaithersburg,MD,20879.0,4121,,No
1778,1,2010,4,11,08:32,15.67,Swipe Transaction,-5467922351692495955,Arnold,MO,63010.0,5912,,No
906,0,2001,10,27,09:51,13.35,Swipe Transaction,1913477460590765860,Brentwood,CA,94513.0,5300,,No
1237,1,2014,2,24,15:23,86.24,Swipe Transaction,97032797689821735,Seabrook,TX,77586.0,5411,,No
425,2,2019,1,22,08:39,3.51,Chip Transaction,-1639623850420930043,Lakewood,NJ,8701.0,7538,,No
1240,3,2015,11,29,22:13,37.16,Chip Transaction,-8405085807993177494,Mesa,AZ,85213.0,4900,,No
849,3,2008,3,23,07:41,1.40,Swipe Transaction,-6571010470072147219,Chula Vista,CA,91913.0,5499,,No
1452,2,2015,12,30,16:25,1.01,Chip Transaction,-6571010470072147219,Los Angeles,CA,90004.0,5499,,No
851,0,2006,3,31,14:39,26.50,Swipe Transaction,6179417397741739453,Palmdale,CA,93552.0,5300,,No
975,3,2013,12,26,15:27,49.57,Swipe Transaction,2027553650310142703,Brooklyn,NY,11211.0,5541,,No
1267,1,2019,12,1,18:21,94.00,Swipe Transaction,1799189980464955940,Saint Paul,MN,55123.0,5499,,No
767,1,2018,5,24,09:09,29.90,Online Transaction,-5841929396161652653,ONLINE,,,4121,,No
123,0,2019,10,2,12:57,14.92,Chip Transaction,-1050155356546564842,Minneapolis,MN,55407.0,5411,,No
582,1,2019,4,1,09:00,46.21,Swipe Transaction,-1776340349159626660,Defiance,OH,43512.0,7538,,No
381,0,2009,4,30,06:15,-340.00,Swipe Transaction,-6161792371494728879,Cedar Hill,TX,75104.0,3389,,No
1115,1,2007,11,20,13:58,53.93,Swipe Transaction,-727612092139916043,Rochester,MN,55901.0,5411,,No
575,1,2004,2,26,12:47,104.15,Swipe Transaction,2027553650310142703,Jamaica,NY,11435.0,5541,,No
1091,1,2004,1,16,20:20,6.50,Swipe Transaction,-5467922351692495955,Buffalo,NY,14215.0,5912,,No
1366,1,2011,3,16,06:35,39.63,Swipe Transaction,3353230294452188188,Rockville Centre,NY,11570.0,5912,,No
1784,0,2017,11,6,06:03,69.96,Chip Transaction,1913477460590765860,Hudson,FL,34667.0,5300,,No
867,2,2010,7,11,09:12,2.66,Swipe Transaction,-8129211876281914379,Concord,NC,28027.0,5411,,No
393,5,2006,6,17,11:15,60.00,Swipe Transaction,-4282466774399734331,Riverton,UT,84065.0,4829,,No
1357,5,2010,9,9,04:51,2.67,Swipe Transaction,1704172588052121931,Weatherford,TX,76086.0,5812,,No
328,0,2013,10,19,05:37,-482.00,Swipe Transaction,190253443608377572,Wilcox,PA,15870.0,3359,,No
1891,0,2019,12,22,00:54,66.60,Chip Transaction,-2472481739355111587,Cleveland,OH,44120.0,7538,,No
1534,1,2015,9,20,14:07,43.25,Online Transaction,-2088492411650162548,ONLINE,,,4784,,No
1003,4,2008,6,20,16:48,87.75,Swipe Transaction,8310635088141464402,Dearborn,MI,48124.0,7538,,No
420,0,2006,2,15,13:25,53.57,Swipe Transaction,2027553650310142703,Newburgh,IN,47630.0,5541,,No
1101,6,2019,1,1,07:37,12.30,Online Transaction,-6160036380778658394,ONLINE,,,4121,,No
414,2,2012,5,10,07:33,7.99,Swipe Transaction,1799189980464955940,Osprey,FL,34229.0,5499,,No
1203,3,2019,12,22,16:06,15.77,Chip Transaction,-3265671264153192329,Berwyn,IL,60402.0,7832,,No
484,1,2014,6,3,19:29,456.00,Swipe Transaction,-8566951830324093739,Painted Post,NY,14870.0,3640,,No
1532,2,2017,3,8,15:07,11.06,Chip Transaction,-4682466904892198488,Barron,WI,54812.0,5411,,No
1272,2,2006,9,24,19:03,32.16,Online Transaction,-6458444334611773637,ONLINE,,,4784,,No
124,1,2015,10,31,17:22,15.37,Chip Transaction,-2194156912800269400,Genesee,ID,83832.0,5812,,No
14,0,2009,1,26,20:27,40.27,Swipe Transaction,5817218446178736267,San Antonio,TX,78207.0,5912,,No
1330,4,2019,3,3,17:54,32.43,Online Transaction,-6160036380778658394,ONLINE,,,4121,,No
1054,0,2010,5,1,12:19,-55.00,Swipe Transaction,-5162038175624867091,Houston,TX,77081.0,5541,,No
1304,5,2005,5,30,20:11,9.86,Swipe Transaction,9222877122873253163,Edgerton,WI,53534.0,5812,,No
413,3,2002,1,22,04:08,41.59,Swipe Transaction,2027553650310142703,Vancouver,WA,98661.0,5541,,No
1791,0,2010,5,27,14:21,37.04,Swipe Transaction,-5162038175624867091,Huntington,IN,46750.0,5541,,No
835,3,2017,11,2,02:32,5.37,Chip Transaction,1913477460590765860,Bronx,NY,10456.0,5300,,No
1497,3,2012,9,17,00:06,120.00,Swipe Transaction,-4282466774399734331,Crown Point,IN,46307.0,4829,,No
1324,3,2012,5,23,01:07,3.92,Swipe Transaction,-5475680618560174533,San Benito,TX,78586.0,5942,,No
262,2,2015,7,19,18:50,20.19,Chip Transaction,1139640404793641563,Olympia,WA,98516.0,5541,,No
1272,2,2006,8,19,09:26,35.71,Online Transaction,-6458444334611773637,ONLINE,,,4784,Bad CVV,No
906,0,2001,12,15,12:31,322.00,Swipe Transaction,-7214477710550157923,Palm Bay,FL,32910.0,7011,,No
1769,0,2015,6,16,09:13,3.34,Chip Transaction,7765687711637575872,Mount Pleasant,NC,28124.0,5411,,No
186,0,2012,6,12,15:36,23.26,Swipe Transaction,-1368157445706054090,Pierceton,IN,46562.0,7538,,No
987,1,2005,7,12,06:11,84.38,Swipe Transaction,4121337137770350034,Allenton,MI,48002.0,4900,,No
1430,1,2013,2,4,11:02,12.60,Swipe Transaction,-8733402887366759764,Rosemount,MN,55068.0,5814,,No
53,1,2003,7,26,09:01,107.30,Swipe Transaction,-7590640745984104125,Spotsylvania,VA,22553.0,4111,,No
644,0,2019,5,6,07:15,140.00,Chip Transaction,-4282466774399734331,Erie,PA,16510.0,4829,,No
949,2,2009,3,10,14:16,71.63,Swipe Transaction,838425044734233142,Austin,MN,55912.0,4814,,No
1525,0,2011,10,12,18:44,18.07,Swipe Transaction,8904050977776053256,Saint George,UT,84790.0,5812,,No
1929,0,2012,11,25,16:51,31.83,Online Transaction,-2088492411650162548,ONLINE,,,4784,,No
171,1,2018,12,3,07:08,105.26,Chip Transaction,-5467922351692495955,Coos Bay,OR,97420.0,5912,,No
648,0,2010,9,6,08:49,44.43,Swipe Transaction,1913477460590765860,Hedgesville,WV,25427.0,5300,,No
75,1,2006,9,6,07:39,44.81,Swipe Transaction,-7986205433447347358,Birmingham,AL,35211.0,5300,,No
782,2,2018,10,5,10:49,140.51,Chip Transaction,1906110127768801344,Stamford,CT,6906.0,4900,,No
1427,0,2004,7,8,18:37,91.00,Swipe Transaction,-1662162349688630531,Madison,IN,47250.0,5541,,No
1746,1,2016,6,30,11:56,57.12,Chip Transaction,-5467922351692495955,Montgomery,AL,36104.0,5912,,No
1078,1,2019,4,29,10:36,87.75,Chip Transaction,7050739011865415351,Hobart,IN,46342.0,5300,,No
1095,1,2012,6,21,06:58,129.37,Swipe Transaction,-9205603564578360879,Woodbridge,CA,95258.0,4111,,No
702,1,2014,4,29,14:29,59.18,Swipe Transaction,-7606021398270909247,Durham,NC,27713.0,7922,,No
1202,0,2012,2,25,17:49,362.00,Swipe Transaction,-6083627251481442944,Moretown,VT,5660.0,7011,,No
791,1,2001,9,4,11:59,80.51,Swipe Transaction,674698316786973483,Burke,VA,22015.0,8011,,No
8,2,2015,10,3,08:59,10.70,Online Transaction,-2088492411650162548,ONLINE,,,4784,,No
1597,2,2019,2,22,07:47,31.26,Chip Transaction,5817218446178736267,Seattle,WA,98117.0,5912,,No
1779,0,2015,7,23,10:27,7.33,Chip Transaction,-4530600671233798827,East Quogue,NY,11942.0,5812,,No
656,0,2015,1,12,08:49,3.61,Chip Transaction,-5494456721764057059,Wynnewood,PA,19096.0,5812,,No
523,1,2018,3,5,08:57,76.00,Chip Transaction,1799189980464955940,Honolulu,HI,96825.0,5499,,No
1558,4,2009,4,6,08:19,0.50,Swipe Transaction,5913345883662893289,Grenada,MS,38901.0,5411,,No
1425,5,2009,12,24,14:45,64.45,Swipe Transaction,-245178307025547046,Chittenango,NY,13037.0,5311,,No
101,0,2013,1,12,20:44,83.42,Swipe Transaction,-2472481739355111587,Waldorf,MD,20603.0,7538,,No
549,1,2011,12,9,22:33,421.00,Swipe Transaction,-924374190277204573,Milpitas,CA,95035.0,7011,,No
1173,0,2015,1,6,12:26,17.10,Swipe Transaction,1613222721384338396,Panama City,FL,32405.0,5411,,No
1273,0,2019,10,9,16:45,97.49,Online Transaction,1698045825511338540,ONLINE,,,7922,,No
1733,0,2010,1,25,11:04,140.00,Swipe Transaction,-4282466774399734331,Naperville,IL,60540.0,4829,,No
564,0,2007,5,2,07:31,88.00,Swipe Transaction,-1662162349688630531,Dover,OH,44622.0,5541,,No
1539,0,2010,5,2,18:08,58.83,Swipe Transaction,-3220758452254689706,Mc Kean,PA,16426.0,5311,Insufficient Balance,No
1695,1,2010,1,28,07:45,26.30,Online Transaction,-2088492411650162548,ONLINE,,,4784,,No
1392,5,2016,10,25,11:23,3.01,Chip Transaction,8878665205966093747,Cloverport,KY,40111.0,5411,,No
601,1,2008,9,29,16:40,52.00,Swipe Transaction,2027553650310142703,Gilbert,AZ,85295.0,5541,,No
645,2,2011,7,26,18:43,160.14,Swipe Transaction,-2377605513996541792,Scituate,MA,2066.0,5411,,No
1543,2,2014,3,30,12:42,9.13,Swipe Transaction,7926357660363228542,Chicago,IL,60657.0,5812,,No
970,2,2015,5,13,15:01,50.00,Chip Transaction,2027553650310142703,Garner,NC,27529.0,5541,,No
1146,1,2019,4,28,14:18,77.80,Chip Transaction,-4191425613099110081,Novato,CA,94947.0,7538,,No
1585,1,2016,4,2,15:12,6.13,Chip Transaction,6325367497295899841,Rush,NY,14543.0,5310,,No
1097,1,2011,12,9,11:09,16.90,Swipe Transaction,-2744911404133435018,Pasadena,MD,21122.0,5812,,No
1710,0,2015,6,14,17:55,41.95,Chip Transaction,8026285473758822690,Millington,TN,38053.0,5813,,No
1236,1,1996,10,26,13:59,1.81,Swipe Transaction,6666504894937430109,Palm Coast,FL,32137.0,5499,,No
55,2,2007,7,24,07:08,37.78,Swipe Transaction,7398940868438105865,Rego Park,NY,11374.0,4121,,No
1451,1,2011,10,25,07:21,8.33,Swipe Transaction,-984444807771159720,Monroe Township,NJ,8831.0,5814,,No
288,7,2005,12,31,15:15,33.52,Swipe Transaction,-2472481739355111587,Millington,TN,38053.0,7538,,No
986,1,2013,4,8,19:16,22.85,Swipe Transaction,270931464541664599,Hendersonville,NC,28792.0,5411,,No
806,0,2004,2,27,05:13,100.00,Swipe Transaction,-4282466774399734331,Jacksonville,FL,32221.0,4829,,No
1604,5,2003,2,12,12:12,158.54,Online Transaction,6654290286221782850,ONLINE,,,4899,,No
1753,2,2009,8,11,14:35,40.00,Swipe Transaction,-4282466774399734331,Zion,IL,60099.0,4829,,No
392,1,2016,3,24,06:41,7.56,Chip Transaction,6135208568923449408,West Columbia,SC,29172.0,9402,,No
1739,1,2012,9,3,10:06,80.00,Swipe Transaction,1799189980464955940,Memphis,TN,38104.0,5499,,No
1483,0,2005,9,25,11:20,58.93,Swipe Transaction,-7698295521390300993,Bakersfield,CA,93308.0,5411,,No
1778,1,2013,6,2,16:16,1.02,Swipe Transaction,-6571010470072147219,Barnhart,MO,63012.0,5499,,No
1982,4,2004,7,13,12:07,120.00,Swipe Transaction,-4282466774399734331,Hialeah,FL,33012.0,4829,,No
680,1,2008,5,11,15:25,42.67,Swipe Transaction,-6761066196029841443,Miami,FL,33179.0,5310,,No
1730,0,2008,5,20,17:44,13.39,Swipe Transaction,-5624843686576836279,Milpitas,CA,95035.0,7832,Technical Glitch,No
841,5,2010,8,31,10:52,15.82,Swipe Transaction,6187744381586523091,Columbus,OH,43228.0,5812,,No
740,1,2017,3,5,11:05,11.02,Chip Transaction,4722913068560264812,Clinton Township,MI,48036.0,5411,,No
1821,0,2012,3,16,06:59,99.96,Swipe Transaction,-5558575216991741622,Carpinteria,CA,93014.0,5912,Insufficient Balance,No
949,5,2007,6,13,10:32,19.61,Swipe Transaction,-8636004605401645920,Rochester,MN,55903.0,5411,,No
316,0,2016,10,20,06:53,74.19,Chip Transaction,-4693979874497918566,Yorkville,IL,60560.0,7538,,No
66,0,2001,8,25,12:37,198.53,Swipe Transaction,-701694124863960042,Gonzales,TX,78629.0,8099,,No
1346,0,2012,8,17,04:47,70.91,Swipe Transaction,6509069539338111549,Fishers,IN,46038.0,5300,,No
1913,1,2009,5,14,12:41,31.91,Swipe Transaction,3189517333335617109,South Point,OH,45680.0,5311,,No
272,3,2016,4,5,13:09,16.27,Chip Transaction,1773667599896443193,Roseville,CA,95747.0,5812,,No
1090,0,2004,2,15,07:25,2.55,Swipe Transaction,-5581123930363301609,Mullins,SC,29574.0,5311,,No
275,3,2009,5,7,10:22,80.00,Swipe Transaction,-4282466774399734331,Binghamton,NY,13903.0,4829,,No
980,1,2009,7,27,21:36,36.35,Swipe Transaction,-6452276754320203632,Novi,MI,48375.0,5813,,No
1206,1,2011,12,28,14:11,12.77,Swipe Transaction,6135208568923449408,Chandler,AZ,85226.0,9402,,No
1343,2,2013,5,6,18:44,19.07,Swipe Transaction,8098811977133005307,Saint Johnsbury,VT,5819.0,5813,,No
851,1,2008,6,11,17:38,7.84,Swipe Transaction,-2451697796532965971,Houston,TX,77055.0,5411,,No
1918,1,2013,2,20,15:02,-95.00,Swipe Transaction,-1288082279022882052,Bothell,WA,98021.0,5499,,No
1742,2,2017,6,7,22:29,31.92,Chip Transaction,-5723742700167657707,Burke,VA,22015.0,5655,,No
1881,0,2014,6,26,16:20,6.95,Swipe Transaction,-2472481739355111587,Colcord,OK,74338.0,7538,,No
1102,2,2006,3,15,10:07,1.22,Swipe Transaction,-6571010470072147219,Warner Robins,GA,31088.0,5499,,No
1346,0,2017,10,29,21:36,53.39,Chip Transaction,162404423144396883,Fishers,IN,46038.0,5912,,No
991,2,2019,1,1,08:40,9.18,Chip Transaction,8438446124682714015,Perris,CA,92571.0,5541,,No
1533,0,2017,6,11,17:02,81.80,Online Transaction,4241336128694185533,ONLINE,,,4814,,No
1031,1,2017,10,20,08:42,4.03,Chip Transaction,-8826348804033622422,Othello,WA,99344.0,5411,,No
875,1,2015,10,26,19:20,16.87,Chip Transaction,451009818996614269,Miami,FL,33126.0,4121,,No
1465,0,2019,6,10,22:17,-76.00,Swipe Transaction,-5162038175624867091,Locust Grove,GA,30248.0,5541,,No
151,2,2017,10,4,12:51,35.72,Chip Transaction,2027553650310142703,Tucson,AZ,85750.0,5541,,No
1099,3,2012,3,27,08:49,13.75,Swipe Transaction,-1865164699228272775,Kingman,AZ,86401.0,5411,,No
1154,0,2003,9,15,12:16,386.00,Online Transaction,3694722044710185708,ONLINE,,,4722,,No
1976,1,2014,3,3,11:56,-97.00,Swipe Transaction,-1288082279022882052,Knoxville,AR,72845.0,5499,,No
1091,1,2009,5,21,17:29,11.03,Swipe Transaction,5172660676430563279,Buffalo,NY,14211.0,5812,,No
19,3,2016,12,31,15:33,26.18,Online Transaction,-5841929396161652653,ONLINE,,,4121,,No
428,1,2007,7,16,10:14,10.07,Swipe Transaction,2027553650310142703,Monroe,NC,28112.0,5541,,No
179,2,2016,10,28,14:51,3.89,Swipe Transaction,6428542628443391576,Bronx,NY,10458.0,7230,,No
94,0,2017,8,31,15:10,45.42,Online Transaction,4241336128694185533,ONLINE,,,4814,,No
